Applied potential [V],WE current [A],WE current [A].1,WE current [A].2,WE current filtered [A] (15 Hz),WE current filtered [A] (5 Hz),WE current filtered [A] (2 Hz)
-0.06178266,4.130856e-06,2.439926e-06,-1.690929e-06,4.15848451009696e-06,4.09640194000753e-06,4.0324907776725745e-06
-0.06070818,4.247231e-06,2.458301e-06,-1.788929e-06,4.2883047764428505e-06,4.114614084377234e-06,4.05199356296505e-06
-0.0596337,4.375855e-06,2.486301e-06,-1.889554e-06,4.390724408942792e-06,4.129750350806341e-06,4.071800464364612e-06
-0.058559216,4.477355e-06,2.522176e-06,-1.955178e-06,4.420341892954477e-06,4.142425770762095e-06,4.091980269143203e-06
-0.057484736,4.428355e-06,2.557613e-06,-1.870741e-06,4.357610202631304e-06,4.15360685444604e-06,4.112607902487179e-06
-0.056410256,4.211356e-06,2.549738e-06,-1.661617e-06,4.22364156896372e-06,4.164508639613436e-06,4.133763663320256e-06
-0.055335776,3.973794e-06,2.476676e-06,-1.497118e-06,4.070973898920698e-06,4.176448770750879e-06,4.1555323156458904e-06
-0.054261292,3.891545e-06,2.381301e-06,-1.510243e-06,3.956658801323245e-06,4.190678960222431e-06,4.178002044982811e-06
-0.053186812,4.033731e-06,2.332739e-06,-1.700992e-06,3.916799925277928e-06,4.208219490315032e-06,4.201263292517053e-06
-0.052112328,4.015794e-06,2.393551e-06,-1.622242e-06,3.957453102281574e-06,4.229723106132534e-06,4.2254074820533555e-06
-0.051037852,4.000919e-06,2.484988e-06,-1.51593e-06,4.061425292981783e-06,4.255390391908407e-06,4.2505256566545906e-06
-0.049963368,4.129106e-06,2.494613e-06,-1.634492e-06,4.200367915252191e-06,4.284950378610226e-06,4.2767070430715805e-06
-0.048888888,4.396417e-06,2.493738e-06,-1.902678e-06,4.344174739836247e-06,4.31770940340796e-06,4.3040375628384655e-06
-0.047814408,4.50623e-06,2.427239e-06,-2.07899e-06,4.4671770704709895e-06,4.352660192498597e-06,4.3325983094317635e-06
-0.046739924,4.514104e-06,2.428989e-06,-2.085115e-06,4.552997749089637e-06,4.3886337722334574e-06,4.362464011352519e-06
-0.045665448,4.598979e-06,2.579488e-06,-2.01949e-06,4.597421715411886e-06,4.424470722638706e-06,4.393701501538173e-06
-0.044590964,4.612979e-06,2.706362e-06,-1.906616e-06,4.607422843543785e-06,4.459186335791129e-06,4.4263682142179015e-06
-0.043516484,4.600292e-06,2.770237e-06,-1.830054e-06,4.596521681537854e-06,4.492106412176109e-06,4.460510731175798e-06
-0.042442,4.567917e-06,2.798237e-06,-1.769679e-06,4.578947682649969e-06,4.522955945274553e-06,4.496163400284907e-06
-0.04136752,4.566604e-06,2.798675e-06,-1.767929e-06,4.565319293845158e-06,4.551890576620401e-06,4.5333470499770705e-06
-0.040293036,4.570979e-06,2.797362e-06,-1.773617e-06,4.561167061315504e-06,4.579469080312377e-06,4.5720678238571004e-06
-0.03921856,4.562667e-06,2.792112e-06,-1.770554e-06,4.567921111448824e-06,4.606572999325049e-06,4.6123161598030395e-06
-0.03814408,4.584104e-06,2.798237e-06,-1.785867e-06,4.584882207604476e-06,4.634285931447797e-06,4.654065937494754e-06
-0.037069596,4.613416e-06,2.814424e-06,-1.798991e-06,4.610661252519543e-06,4.663749241246018e-06,4.697273817298481e-06
-0.035995116,4.645354e-06,2.836299e-06,-1.809054e-06,4.643474846181948e-06,4.696012907147155e-06,4.7418787917659746e-06
-0.034920632,4.676854e-06,2.866487e-06,-1.810366e-06,4.6808313932480705e-06,4.731899850688697e-06,4.787801968683396e-06
-0.033846156,4.713166e-06,2.888799e-06,-1.824366e-06,4.719775121843898e-06,4.771899709223209e-06,4.834946601660465e-06
-0.032771674,4.760853e-06,2.925549e-06,-1.835304e-06,4.758513677131613e-06,4.816104015560146e-06,4.883198380744249e-06
-0.031697192,4.804166e-06,2.953111e-06,-1.851054e-06,4.798947924241923e-06,4.864189626693785e-06,4.932425991553807e-06
-0.03062271,4.852728e-06,2.984174e-06,-1.868554e-06,4.848110534053586e-06,4.9154515270211045e-06,4.9824819470563395e-06
-0.02954823,4.92054e-06,3.008674e-06,-1.911866e-06,4.916190646879633e-06,4.968880371589611e-06,5.033203691448836e-06
-0.028473748,5.005852e-06,3.031424e-06,-1.974428e-06,5.010619384048098e-06,5.023274901939693e-06,5.084414970786282e-06
-0.027399266,5.120914e-06,3.055923e-06,-2.06499e-06,5.128877361267799e-06,5.0773752385215445e-06,5.135927460128174e-06
-0.026324786,5.234226e-06,3.077361e-06,-2.156865e-06,5.254863569837333e-06,5.13000058605544e-06,5.187542632179016e-06
-0.025250304,5.372913e-06,3.097923e-06,-2.274989e-06,5.362485928771703e-06,5.180174551778569e-06,5.239053847786424e-06
-0.024175824,5.458225e-06,3.120236e-06,-2.337989e-06,5.4256228261126204e-06,5.227223342191034e-06,5.290248644322609e-06
-0.023101342,5.455163e-06,3.16836e-06,-2.286802e-06,5.4290759338095815e-06,5.2708364978029e-06,5.340911193965387e-06
-0.022026862,5.333101e-06,3.260673e-06,-2.072428e-06,5.374857041943675e-06,5.311085998038706e-06,5.390824900220011e-06
-0.020952382,5.199226e-06,3.348172e-06,-1.851054e-06,5.2826245467144595e-06,5.348406456780794e-06,5.439775097638977e-06
-0.0198779,5.214101e-06,3.391484e-06,-1.822616e-06,5.187045308859409e-06,5.383545299440641e-06,5.487551816525136e-06
-0.018803418,5.274914e-06,3.384485e-06,-1.890429e-06,5.132815353411203e-06,5.4174958172387e-06,5.533952571368449e-06
-0.017728938,5.187851e-06,3.321485e-06,-1.866366e-06,5.162923271329142e-06,5.451426834141128e-06,5.578785128843555e-06
-0.016654456,5.152414e-06,3.279485e-06,-1.872929e-06,5.297679845595869e-06,5.486620191129109e-06,5.6218702084455095e-06
-0.015579975,5.41185e-06,3.31361e-06,-2.09824e-06,5.5143732902394405e-06,5.524422011111355e-06,5.663044066421075e-06
-0.014505494,5.816098e-06,3.400672e-06,-2.415426e-06,5.7469996627210885e-06,5.566207127473063e-06,5.7021609118002255e-06
-0.013431014,6.054973e-06,3.543296e-06,-2.511676e-06,5.915949384988688e-06,5.613349967164878e-06,5.739095102339582e-06
-0.012356532,5.991098e-06,3.578296e-06,-2.412801e-06,5.97241882179524e-06,5.667191469910158e-06,5.773743068364605e-06
-0.011282051,5.854598e-06,3.544609e-06,-2.309989e-06,5.92624551093674e-06,5.728991651472682e-06,5.806024914101849e-06
-0.01020757,5.760537e-06,3.544609e-06,-2.215927e-06,5.837150323407261e-06,5.799861351606147e-06,5.835885649273464e-06
-0.009133089,5.779348e-06,3.599296e-06,-2.180052e-06,5.778022099726785e-06,5.880673328998395e-06,5.8632960084903586e-06
-0.008058607,5.848474e-06,3.692921e-06,-2.155552e-06,5.797729820736213e-06,5.971960063989422e-06,5.888252822235422e-06
-0.006984127,5.947786e-06,3.791795e-06,-2.15599e-06,5.905224902627721e-06,6.073811304844945e-06,5.910778910861698e-06
-0.005909646,6.073347e-06,3.89067e-06,-2.182677e-06,6.076703445340269e-06,6.185787202756625e-06,5.9309224819737795e-06
-0.004835164,6.187097e-06,3.642608e-06,-2.544488e-06,6.273506965291358e-06,6.306862480959915e-06,5.948756021800917e-06
-0.003760683,6.509096e-06,3.752858e-06,-2.756237e-06,6.45880529301436e-06,6.435413938491656e-06,5.964374682719753e-06
-0.002686202,6.61847e-06,3.834232e-06,-2.784237e-06,6.608693287248755e-06,6.56925861650251e-06,5.977894181933835e-06
-0.001611721,6.70772e-06,3.909482e-06,-2.798237e-06,6.717916118681304e-06,6.7057441899546545e-06,5.989448240389979e-06
-0.00053724,6.800469e-06,3.988232e-06,-2.812237e-06,6.80009328286825e-06,6.841887469748772e-06,5.999185606126752e-06
